CHR,chromosomeChunk
11,11:120207787-122685181
11,11:120382468-122743347
11,11:120894781-122830506
11,11:120971882-122933938
11,11:121163162-123065989
11,11:121318040-123306427
11,11:122526383-123498482
11,11:122709208-123612383
11,11:122753391-124018428
11,11:122928197-124567414
11,11:122943035-124617106
11,11:123301058-124635832
11,11:123396344-124704383
11,11:123594885-124751366
11,11:123986069-124911385
11,11:124492732-124959131
11,11:124609742-124981659
11,11:124617368-125369424
11,11:124636394-125454575
11,11:124735282-125546150
11,11:124824017-125773116
11,11:124932963-125933230
11,11:124966398-125938496
11,11:125315646-126148026
11,11:125439112-126215644
11,11:125461607-126873355
11,11:125753509-128457453
11,11:125825691-128683162
11,11:125937434-128790930
11,11:126071993-129149219
11,11:126152960-129729898
11,11:126225535-129765485
11,11:128328656-129872730
11,11:128499548-130014699
11,11:128761251-130080271
11,11:128834955-130184581
11,11:129685714-130263688
11,11:129733531-130735456
11,11:129769601-130740142
11,11:129939732-130786404
11,11:130029457-133768476
11,11:130096572-133826880
11,11:130184888-133916744
11,11:130714086-134117686
11,11:130736149-134123264
11,11:130745331-134135749
11,11:133768399-134189458
11,11:133778459-134248235
11,11:133902167-134281812
11,11:133938820-134375555
11,11:134118173-135006516
11,11:134123389-135006516
11,11:134144139-135006516
12,12:1-372039
12,12:1-386289
12,12:1-551811
12,12:73725-672675
12,12:175931-772945
12,12:299243-1020618
12,12:329789-1605099
12,12:383120-1756409
12,12:389295-1897844
12,12:569530-2032033
12,12:673462-2802108
12,12:861759-3050306
12,12:1021243-3395730
12,12:1639057-3873985
12,12:1797740-4019504
12,12:1901123-4414516
12,12:2055220-4462338
12,12:2904119-4647674
12,12:3186521-4669214
12,12:3715799-4723325
12,12:3900213-4758213
12,12:4382938-4960277
12,12:4430371-5155949
12,12:4596894-6233936
12,12:4647950-6347425
12,12:4671370-6437672
12,12:4724674-6451280
12,12:4758261-6500733
12,12:5153085-6504235
12,12:6058040-6580153
12,12:6308881-6641121
12,12:6419602-6647537
12,12:6437923-6665239
12,12:6456009-6677857
12,12:6503071-6716642
12,12:6548167-6745613
12,12:6601150-6756626
12,12:6643093-6772314
12,12:6647541-6798738
12,12:6666029-6809966
12,12:6679249-6841041
12,12:6728001-6852807
12,12:6747241-6880116
12,12:6759446-6887621
12,12:6772426-6929974
12,12:6802958-6949018
12,12:6832907-6961230
12,12:6852151-6975796
12,12:6857170-7032861
12,12:6881678-7051484
12,12:6896024-7055166
12,12:6930711-7070479
12,12:6949118-7178336
12,12:6961292-7275097
12,12:6976283-7281538
12,12:7033626-7311541
12,12:7052141-7371170
12,12:7055631-7656489
12,12:7072408-7904201
12,12:7187513-8043744
12,12:7276280-8088871
12,12:7281675-8208099
12,12:7341281-8219067
12,12:7623409-8250367
12,12:7882011-8291203
12,12:7965108-8368747
12,12:8071826-8380214
12,12:8185299-8395544
12,12:8210898-8549399
12,12:8234807-8630926
12,12:8276228-8674962
12,12:8332805-8693559
12,12:8373856-8720209
12,12:8385108-8935691
12,12:8448582-8948385
12,12:8608522-9039597
12,12:8662071-9102551
12,12:8685901-9163356
12,12:8700957-9268825
12,12:8834196-9288187
12,12:8940853-9360966
12,12:8975068-9428413
12,12:9066492-9466684
12,12:9102640-9600825
12,12:9217773-9728864
12,12:9287680-9760482
12,12:9301436-9811008
12,12:9381129-9814681
12,12:9429831-9848823
12,12:9570309-9861946
12,12:9620148-9885895
12,12:9747147-9913497
12,12:9787188-9997606
12,12:9811163-10022735
12,12:9817565-10096094
12,12:9856673-10171218
12,12:9868456-10218565
12,12:9905082-10264226
12,12:9980077-10282857
12,12:10005583-10344400
12,12:10089178-10375727
12,12:10100736-10469850
12,12:10183276-10551105
12,12:10222153-10562356
12,12:10269376-10573194
12,12:10310902-10607284
12,12:10365057-10710648
12,12:10378657-10752434
12,12:10516368-10766222
12,12:10559983-10826917
12,12:10564911-10875911
12,12:10579453-11324212
12,12:10705962-11743303
12,12:10741077-12048336
12,12:10758612-12419946
12,12:10771538-12503475
12,12:10851683-12619840
12,12:10977559-12715317
12,12:11700964-12798042
12,12:11802788-12849141
12,12:12202778-12875305
12,12:12482198-12982915
12,12:12510013-13029044
12,12:12628829-13155768
12,12:12764761-13295455
12,12:12813825-13369708
12,12:12867992-14651697
12,12:12878851-14910897
12,12:13028433-14920865
12,12:13080660-14924065
12,12:13197218-14930936
12,12:13349650-14956474
12,12:14518610-15059520
12,12:14656595-15092016
12,12:14915438-15114662
12,12:14920933-15750333
12,12:14927270-16035263
12,12:14939410-16056412
12,12:14956506-16190220
12,12:15066969-16762193
12,12:15094951-19529334
12,12:15475331-19873735
12,12:15773092-20837315
12,12:16035325-21654603
12,12:16064106-21671342
12,12:16500076-21690311
12,12:19282648-21910791
12,12:19556979-22589975
12,12:20522179-22697480
12,12:21590549-22843599
12,12:21654715-25102393
12,12:21679241-25261268
12,12:21788276-25348096
12,12:22199108-25403870
12,12:22601517-26232825
12,12:22778009-26452223
12,12:24964295-26489883
12,12:25173936-26986131
12,12:25261354-27091259
12,12:25348150-27119583
12,12:26092262-27167367
12,12:26272959-27219276
12,12:26488797-27478892
12,12:26490342-27576241
12,12:27058114-27848497
12,12:27091316-27909228
12,12:27124519-27955973
12,12:27175479-28732883
12,12:27396901-29534122
12,12:27485787-29640421
12,12:27676364-29937692
12,12:27863706-30848920
12,12:27932953-30907885
12,12:28286182-31257725
12,12:29302036-31359088
12,12:29542227-31479992
12,12:29653773-31744031
12,12:30781922-31882108
12,12:30862486-31908055
12,12:31226779-31945175
12,12:31264586-32040137
12,12:31433518-32108202
12,12:31535157-32146039
12,12:31800094-32536567
12,12:31907651-32798984
12,12:31944123-32908836
12,12:32030013-33049774
12,12:32106823-34182629
12,12:32112304-38717784
12,12:32259769-39301232
12,12:32552463-39837192
12,12:32832134-40013553
12,12:32943679-40499891
12,12:34175216-40536678
12,12:38710380-40763087
12,12:39040624-42538681
12,12:39687030-42632151
12,12:39943835-42984157
12,12:40148823-44152620
12,12:40534728-44183346
12,12:40579811-44200178
12,12:42475647-45315631
12,12:42550906-45834187
12,12:42632249-46121558
12,12:44122410-46301823
12,12:44152747-46385903
12,12:44187526-46663800
12,12:44902058-46766650
12,12:45566847-46850051
12,12:46119510-47046333
12,12:46123448-47630443
12,12:46312914-47651322
12,12:46576846-47735872
12,12:46751972-48099844
12,12:46777462-48226915
12,12:46931285-48336831
12,12:47469490-48362661
12,12:47641907-48540187
12,12:47735397-48574996
12,12:48057070-48595814
12,12:48099868-48724062
12,12:48235320-48836194
12,12:48357352-49076021
12,12:48436681-49110681
12,12:48541571-49182820
12,12:48592170-49222724
12,12:48722763-49246625
12,12:48733791-49259681
12,12:49047184-49351334
12,12:49082247-49365546
12,12:49159975-49375459
12,12:49207577-49453557
12,12:49223547-49463808
12,12:49250928-49504683
12,12:49297286-49525180
12,12:49359123-49667114
12,12:49372398-49725514
12,12:49396057-49921205
12,12:49458468-49961936
12,12:49490919-50158717
12,12:49521565-50236912
12,12:49578579-50426919
12,12:49717019-50477394
12,12:49760367-50494495
12,12:49932940-50505102
12,12:49962001-50561288
12,12:50184929-50677329
12,12:50370706-50873787
12,12:50451331-51142450
12,12:50478755-51214905
12,12:50497602-51326300
12,12:50505762-51422349
12,12:50569571-51454207
12,12:50720013-51477447
12,12:50898768-51566926
12,12:51157493-51611477
12,12:51317255-51665146
12,12:51373184-51718452
12,12:51441745-51740463
12,12:51454990-51902980
12,12:51487446-52206648
12,12:51580719-52213934
12,12:51632076-52317145
12,12:51674822-52390862
12,12:51722227-52409673
12,12:51745031-52453291
12,12:51984050-52475868
12,12:52211683-52585784
12,12:52300692-52702947
12,12:52345451-52914471
12,12:52400724-53012343
12,12:52416616-53074191
12,12:52463030-53228079
12,12:52562780-53346685
12,12:52626304-53458156
12,12:52908359-53473204
12,12:52979373-53496129
12,12:53068520-53518322
12,12:53215194-53548268
12,12:53290977-53584596
12,12:53399942-53601091
12,12:53458388-53626764
12,12:53491220-53648189
12,12:53497302-53687427
12,12:53547056-53700961
12,12:53551447-53718648
12,12:53585102-53810230
12,12:53604354-53893847
12,12:53645035-53900215
12,12:53662083-54020199
12,12:53689075-54071192
12,12:53701240-54121529
12,12:53773960-54449813
12,12:53835389-54516018
12,12:53893946-54526627
12,12:53900472-54582778
12,12:54026510-54673886
12,12:54104903-54680872
12,12:54410715-54694905
12,12:54452038-54745633
12,12:54519882-54867386
12,12:54558529-54937726
12,12:54624724-54973023
12,12:54673977-55378530
12,12:54685895-55808633
12,12:54694986-56113871
12,12:54747576-56118489
12,12:54891495-56124467
12,12:54943134-56236750
12,12:55341802-56347811
12,12:55804263-56367101
12,12:56075330-56388490
12,12:56114151-56400425
12,12:56119107-56432219
12,12:56137064-56438116
12,12:56295197-56507691
12,12:56347889-56511727
12,12:56367697-56538455
12,12:56390964-56584068
12,12:56401443-56615717
12,12:56435637-56623638
12,12:56498103-56652175
12,12:56510370-56664750
12,12:56511943-56727837
12,12:56546040-56734193
12,12:56598285-56753939
12,12:56615799-56843187
12,12:56631591-56882198
12,12:56660642-56984745
12,12:56665483-57030600
12,12:56732663-57039798
12,12:56735381-57082159
12,12:56810903-57181574
12,12:56862301-57353158
12,12:56915713-57400230
12,12:56989380-57444982
12,12:57031959-57481846
12,12:57057127-57607134
12,12:57106212-57620232
12,12:57345219-57628718
12,12:57392618-57824788
12,12:57422301-57853063
12,12:57449426-57914300
12,12:57482677-57941114
12,12:57610578-57980415
12,12:57623110-57997198
12,12:57637236-58003587
12,12:57846106-58013162
12,12:57853918-58115340
12,12:57914493-58154190
12,12:57943781-58176324
12,12:57984957-58212487
12,12:57998405-58240522
12,12:58003963-58329958
12,12:58087738-58351052
12,12:58118980-60176395
12,12:58156117-62811211
12,12:58176372-62991363
12,12:58213710-63007855
12,12:58325311-63328817
12,12:58335324-63359764
12,12:59989848-64062719
12,12:62102040-64215936
12,12:62860597-64541613
12,12:62995531-64616076
12,12:63037762-64844907
12,12:63359095-64895888
12,12:63952693-65091347
12,12:64173583-65153227
12,12:64238073-65274812
12,12:64580096-65642107
12,12:64798130-65882024
12,12:64845660-66360075
12,12:65004293-66563852
12,12:65107225-66648402
12,12:65174589-66737423
12,12:65563351-67197966
12,12:65672423-67713731
12,12:66217911-68059186
12,12:66516842-68628466
12,12:66582659-68726161
12,12:66696325-68845443
12,12:66741211-69054372
12,12:67663061-69136785
12,12:68042118-69187508
12,12:68383225-69365350
12,12:68666223-69668138
12,12:68726668-69748014
12,12:69004619-69784576
12,12:69068151-69973562
12,12:69139886-69995350
12,12:69201956-70093256
12,12:69633317-70216984
12,12:69742121-70748773
12,12:69753483-70828072
12,12:69864129-71031220
12,12:69979114-72074419
12,12:70037140-72097836
12,12:70132461-72184699
12,12:70297813-72320629
12,12:70760056-74935223
12,12:70861860-75784708
12,12:72003252-75905416
12,12:72079867-76427712
12,12:72148654-76478813
12,12:72233487-76742222
12,12:74931551-76953589
12,12:75669759-77247476
12,12:75874460-78606790
12,12:76419227-80084877
12,12:76438670-80334448
12,12:76738254-81650533
12,12:76745577-82873015
12,12:77157368-82891339
12,12:78224685-83528649
12,12:79968759-88178345
12,12:80167343-88535993
12,12:81186299-88593664
12,12:82617460-89413456
12,12:82874897-89747048
12,12:83080659-89763078
12,12:88175940-89766136
12,12:88373816-89934079
12,12:88536073-90106367
12,12:89404458-92583436
12,12:89741009-92885867
12,12:89761584-93323107
12,12:89765597-93413596
12,12:89813495-93797024
12,12:89954906-93836038
12,12:92378756-93897545
12,12:92815307-93977263
12,12:93164413-94288616
12,12:93392994-94853764
12,12:93771659-95044338
12,12:93799449-95397546
12,12:93861264-95467479
12,12:93936239-95611258
12,12:94071151-95696566
12,12:94542499-95861637
12,12:94960900-95909615
12,12:95290831-95945266
12,12:95414005-96184930
12,12:95470525-96336752
12,12:95611522-96362370
12,12:95861173-96390143
12,12:95867296-96437298
12,12:95910336-96663613
12,12:96051583-96794338
12,12:96252706-97347129
12,12:96337071-98850923
12,12:96366440-98897633
12,12:96390299-98944157
12,12:96588160-98995946
12,12:96672039-99038891
12,12:97301001-100378432
12,12:98847613-100536626
12,12:98879322-100660857
12,12:98906751-100735502
12,12:98987369-101022064
12,12:99007183-101780394
12,12:99038919-101801598
12,12:100422233-102137918
12,12:100550135-102224716
12,12:100660918-102405908
12,12:100967461-102455927
12,12:101673887-102513902
12,12:101786898-102591298
12,12:102090725-103889749
12,12:102139275-104162636
12,12:102271129-104234975
12,12:102406705-104359486
12,12:102467967-104382652
12,12:102513956-104498639
12,12:103631369-104532067
12,12:104140093-104744061
12,12:104164231-105155792
12,12:104237527-105352522
12,12:104359582-105478355
12,12:104458235-105562912
12,12:104510855-105789875
12,12:104609557-106533811
12,12:104849073-106740793
12,12:105196331-106903976
12,12:105380088-107283090
12,12:105501102-107349275
12,12:105567074-107380944
12,12:106457118-107487607
12,12:106631655-108053419
12,12:106751436-108106944
12,12:107168373-108155049
12,12:107347807-108644314
12,12:107349497-108733118
12,12:107385142-108955176
12,12:107712190-108963160
12,12:108079509-108992096
12,12:108126643-109035094
12,12:108523248-109125372
12,12:108681821-109251366
12,12:108908962-109459045
12,12:108956358-109525831
12,12:108983622-109531436
12,12:109015686-109548797
12,12:109038885-109706031
12,12:109176466-109974507
12,12:109304658-110035067
12,12:109460894-110271212
12,12:109525996-110318293
12,12:109535379-110434194
12,12:109554400-110511491
12,12:109886461-110656602
12,12:109991542-110788898
12,12:110220890-110888227
12,12:110288748-110928190
12,12:110338069-111021125
12,12:110436991-111142755
12,12:110562140-111180744
12,12:110718561-111788358
12,12:110810705-111806925
12,12:110890289-111841114
12,12:110928902-111889427
12,12:111051832-112037480
12,12:111157485-112123790
12,12:111471828-112194903
12,12:111798455-112247782
12,12:111807086-112334343
12,12:111843752-112366821
12,12:111890018-112450970
12,12:112079950-112461255
12,12:112123857-112546826
12,12:112204691-112591407
12,12:112277571-112819896
12,12:112364822-112947717
12,12:112369086-113336686
12,12:112451120-113455556
12,12:112464500-113535833
12,12:112563305-113574044
12,12:112597992-113623284
12,12:112842994-113630173
12,12:113008184-113736390
12,12:113344582-113827203
12,12:113494514-113876081
12,12:113536624-114404176
12,12:113587663-116715143
12,12:113623331-116974323
12,12:113633246-116992186
12,12:113736564-117175875
12,12:113830250-117291436
12,12:114254543-117319246
12,12:116395711-117468953
12,12:116971227-117537284
12,12:116985911-117628336
12,12:117153593-118406788
12,12:117176096-118500235
12,12:117293949-118583389
12,12:117348761-118810750
12,12:117476728-118855840
12,12:117581146-120119435
12,12:117890817-120315095
12,12:118451393-120532298
12,12:118501398-120555306
12,12:118587606-120632513
12,12:118814185-120639038
12,12:120105558-120703574
12,12:120123595-120751052
12,12:120427673-120878545
12,12:120532899-120884215
12,12:120565007-120899389
12,12:120634489-120907596
12,12:120639094-120936296
12,12:120740119-121015397
12,12:120875893-121019201
12,12:120881764-121105127
12,12:120884241-121139667
12,12:120899471-121161443
12,12:120907653-121177811
12,12:120941077-121342174
12,12:121016567-121454305
12,12:121067908-121477045
12,12:121124672-121623876
12,12:121148238-121671909
12,12:121163538-121736111
12,12:121200313-121837699
12,12:121440225-122031409
12,12:121458095-122110537
12,12:121570622-122241812
12,12:121647660-122270562
12,12:121675497-122301502
12,12:121746048-122441833
12,12:121837844-122499948
12,12:122089024-122631894
12,12:122150658-122688018
12,12:122242086-122712081
12,12:122277433-122751068
12,12:122326637-122907179
12,12:122457328-122985518
12,12:122516628-123011547
12,12:122652285-123215390
12,12:122688090-123255611
12,12:122714111-123312075
12,12:122755979-123347507
12,12:122957417-123380991
12,12:122989190-123467456
12,12:123011793-123634562
12,12:123237321-123756881
12,12:123258874-123850660
12,12:123319000-123893905
12,12:123349882-123921264
12,12:123405498-124018265
12,12:123468027-124083116
12,12:123636867-124118313
12,12:123773656-124147153
12,12:123868320-124192948
12,12:123899936-124246302
12,12:123942188-124499986
12,12:124066767-125052135
12,12:124086624-125367214
12,12:124118375-125401914
12,12:124155660-125473668
12,12:124196865-125515777
12,12:124247042-125627873
12,12:124808961-127256957
12,12:125261402-129308528
12,12:125396150-129469509
12,12:125431371-129501208
12,12:125478246-130388211
12,12:125549925-131323811
12,12:127210816-131362223
12,12:129277739-131626014
12,12:129337972-132284282
12,12:129497881-132336328
12,12:129556270-132407712
12,12:131274145-132428406
12,12:131356424-132565005
12,12:131438452-132613029
12,12:132195626-132628880
